DateTime,OperationTime_sec,OS_User,predict,TypingNum,MouseMove
21/5/2020 9:41,7716,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2627,9802
7/1/2021 19:39,1628,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2727,23614
15/11/2020 8:04,5027,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2455,21641
13/5/2020 23:55,1651,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3068,4889
19/6/2020 13:03,3280,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2935,12329
5/8/2020 11:50,3919,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,27,7919
3/9/2020 20:16,6622,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2909,30047
2/10/2020 4:12,1136,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2841,2462
7/9/2020 23:25,2284,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3121,20323
12/10/2020 6:59,3031,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2637,1473
16/4/2020 19:21,5963,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2443,12710
24/10/2020 17:12,5953,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,867,5624
1/12/2020 0:03,3591,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,385,15021
2/12/2020 19:27,780,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1087,11875
9/6/2020 8:48,8642,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,433,3396
19/4/2020 8:00,8338,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,430,21212
3/9/2020 4:10,6643,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,887,27666
11/6/2020 6:29,8989,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1137,25303
23/3/2020 20:33,1948,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3083,30488
3/9/2020 8:23,7685,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1028,28746
30/12/2020 16:58,8809,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2396,7864
16/5/2020 10:13,2643,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2240,11023
31/1/2021 6:45,5169,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1580,914
4/7/2020 7:06,5181,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,993,17299
12/1/2021 14:19,8853,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,409,10105
8/8/2020 7:47,6420,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3082,19210
4/1/2021 2:45,8927,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2698,27623
27/2/2021 15:29,8793,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,639,18607
28/6/2020 20:21,5093,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2208,15780
15/5/2020 10:19,8197,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,523,7238
28/11/2020 22:36,2280,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2244,11889
24/2/2021 14:23,4780,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,97,18455
19/11/2020 14:53,2103,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1703,14488
27/4/2020 10:51,4709,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,739,16884
4/10/2020 6:24,4235,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1188,6385
8/1/2021 13:04,2091,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,236,14499
7/3/2021 2:08,5589,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2645,7583
16/11/2020 3:24,8558,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2871,11143
10/7/2020 1:48,7463,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3023,10185
21/11/2020 10:30,696,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2366,9591
8/4/2020 13:08,3252,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3142,854
7/9/2020 11:43,5814,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,492,4043
22/12/2020 7:22,544,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2898,23827
3/7/2020 1:04,1616,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1060,12774
5/7/2020 4:17,4280,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1332,30865
21/5/2020 19:17,6953,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,692,24148
29/12/2020 20:04,4202,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2018,23360
29/12/2020 13:20,5446,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1820,24254
11/7/2020 19:10,3535,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1764,14271
25/10/2020 5:25,7857,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,514,19959
20/9/2020 5:37,1895,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1360,26055
23/2/2021 3:39,3836,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2635,5267
1/9/2020 15:20,6144,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,282,2509
23/8/2020 6:43,8889,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2814,30478
15/4/2020 12:49,8289,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,691,18289
19/8/2020 17:38,8206,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,915,31466
26/6/2020 8:30,2399,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1579,29413
6/3/2021 1:06,6654,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2535,5459
22/9/2020 21:34,2500,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2875,20512
21/11/2020 21:36,6730,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1047,8778
7/8/2020 23:07,4259,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2851,4206
9/7/2020 0:38,3491,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,223,22414
6/12/2020 16:10,5206,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2496,10602
26/1/2021 17:58,1412,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2039,4082
3/8/2020 16:33,6639,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2999,24668
9/6/2020 12:55,3092,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,989,11009
29/10/2020 12:19,2787,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,774,9438
22/8/2020 9:28,4105,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1130,3576
4/3/2021 11:41,8610,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1962,2425
12/12/2020 9:28,3718,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3126,22651
3/10/2020 7:40,6998,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,614,17902
12/4/2020 18:43,700,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2821,26157
31/12/2020 1:53,3654,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1095,344
6/10/2020 21:07,3280,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2296,1475
2/8/2020 1:04,2814,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2284,2424
7/10/2020 5:57,8442,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,633,24992
22/4/2020 18:13,8249,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2814,18741
17/10/2020 3:52,2779,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2614,6398
20/12/2020 17:47,5623,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,52,5430
9/7/2020 11:39,4697,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3181,28093
28/1/2021 21:36,5336,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,378,23340
13/11/2020 8:20,703,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1049,8794
10/5/2020 16:06,4561,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2390,2044
7/10/2020 12:36,3580,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1902,14919
28/12/2020 10:55,4020,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,285,13500
6/6/2020 5:01,2199,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,613,18685
4/10/2020 8:02,1670,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2849,19546
12/1/2021 1:29,3948,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,983,12965
23/3/2020 21:09,8087,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1612,18777
6/10/2020 17:21,3513,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1588,8002
23/8/2020 12:34,5181,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,335,27276
22/1/2021 12:31,7718,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2285,1526
4/3/2021 18:39,4623,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2285,28293
18/12/2020 20:53,6817,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,172,1086
28/5/2020 15:16,4762,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,748,14467
5/5/2020 12:32,5172,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1721,5526
30/1/2021 7:17,786,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1899,26188
17/12/2020 11:52,2241,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2403,26269
26/7/2020 21:53,4883,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,889,29231
29/12/2020 10:43,1405,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3068,1409
13/7/2020 19:07,2022,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1795,13049
24/7/2020 23:15,6803,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,176,20187
19/11/2020 19:34,4457,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,221,24264
30/7/2020 22:42,1331,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,269,9332
31/10/2020 2:26,1834,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2019,3815
5/9/2020 4:55,938,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2402,5658
12/2/2021 0:25,4444,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,595,3313
10/12/2020 16:25,3038,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1710,30654
5/1/2021 23:12,829,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1253,638
8/4/2020 22:21,5281,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2613,22462
18/10/2020 19:55,5342,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,963,30425
2/10/2020 0:43,8565,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1324,27050
4/2/2021 15:12,2018,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1164,16737
4/9/2020 23:36,5537,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,458,6054
2/12/2020 14:36,7132,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1312,1444
24/7/2020 3:25,1190,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1462,7076
9/4/2020 13:55,7541,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,864,1889
3/7/2020 2:33,3618,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,269,14175
9/7/2020 16:31,4629,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,471,17168
11/5/2020 23:46,8525,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2726,28970
11/9/2020 0:22,6920,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,711,6615
11/12/2020 3:24,8075,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2505,1286
22/11/2020 0:42,1860,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1047,27058
2/3/2021 3:54,1796,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1607,5504
11/10/2020 14:58,2847,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2272,8768
24/12/2020 6:49,3940,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2062,17339
4/7/2020 0:01,6034,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,707,12279
11/7/2020 13:07,5803,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2032,26069
19/4/2020 23:23,7315,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1355,11037
3/11/2020 13:58,8542,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,441,488
30/10/2020 6:58,2289,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1473,19966
13/10/2020 22:24,5576,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2531,9106
28/6/2020 5:58,2893,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1082,24393
23/11/2020 7:25,6692,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1691,14390
26/7/2020 21:08,3212,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2275,20982
3/12/2020 17:45,1632,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2924,10657
13/2/2021 11:51,5577,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,434,11091
20/10/2020 9:26,750,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1389,26650
29/1/2021 12:52,7265,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2424,19814
5/10/2020 7:14,2157,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,72,20402
7/5/2020 20:57,6721,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1843,26854
14/5/2020 23:57,4223,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,547,5953
30/7/2020 12:01,6727,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2822,27172
29/7/2020 10:31,3936,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2868,435
14/12/2020 11:13,8481,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2432,2466
4/6/2020 21:06,7232,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2420,14629
18/9/2020 12:36,4876,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1388,695
9/8/2020 10:51,8746,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1355,2790
5/12/2020 2:08,1328,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,247,4298
8/7/2020 22:30,7316,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1452,13935
2/7/2020 14:53,3657,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2590,28382
17/3/2021 4:56,1450,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1740,2576
18/6/2020 23:51,8492,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,588,9232
25/5/2020 10:34,1202,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1441,24468
26/12/2020 11:03,6432,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,23,710
29/3/2020 21:57,7808,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1545,11427
12/5/2020 2:04,2501,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1033,28241
24/5/2020 19:36,2414,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1944,1378
23/5/2020 20:11,8390,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,282,11799
6/4/2020 0:05,5444,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2354,27555
31/10/2020 16:29,2698,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2704,26793
2/12/2020 6:31,7528,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1228,1942
26/9/2020 11:08,4442,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2979,17487
28/9/2020 0:55,2481,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,937,30004
4/4/2020 16:53,2859,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2409,7917
20/3/2020 12:54,7731,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1876,1566
7/12/2020 18:52,8388,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1456,23620
14/3/2021 2:00,8676,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2457,7444
26/7/2020 3:32,1833,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1633,28935
4/5/2020 8:58,831,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1906,6316
15/11/2020 5:29,7311,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1541,21211
13/6/2020 9:13,4222,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,981,17583
4/9/2020 2:33,2313,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1500,24859
23/6/2020 14:56,617,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2903,22660
3/3/2021 9:22,4626,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2666,11738
13/12/2020 21:27,984,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3142,31916
27/4/2020 4:04,8571,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1918,31916
2/7/2020 5:26,6937,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3028,19516
27/11/2020 7:52,4185,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,774,15767
2/2/2021 20:19,532,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1323,26186
5/11/2020 17:44,7300,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1988,7439
19/1/2021 20:45,4028,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1715,4940
16/5/2020 13:06,7143,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1764,15848
1/12/2020 11:37,7180,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,654,2527
23/10/2020 14:59,1549,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3007,12789
17/4/2020 2:01,3494,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,407,2568
28/1/2021 17:08,5717,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2709,10232
13/7/2020 14:51,900,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1859,12869
23/6/2020 11:44,7259,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2405,22745
7/5/2020 23:14,4880,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2298,25411
24/2/2021 14:45,3374,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2847,11143
12/2/2021 0:36,8143,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1608,9441
29/1/2021 20:56,8770,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2031,19013
18/2/2021 21:15,5880,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,252,29053
9/3/2021 5:10,1759,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2116,22326
8/9/2020 7:15,2400,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,731,8397
10/8/2020 0:06,1127,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,743,13403
3/4/2020 12:36,7516,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,244,2863
14/9/2020 11:50,1576,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,449,15847
1/11/2020 21:34,725,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,569,21662
9/12/2020 10:52,1633,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1573,480
9/1/2021 11:59,3935,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2195,3257
18/10/2020 14:33,1135,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2542,26506
15/1/2021 20:53,1313,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1063,6171
20/12/2020 14:09,6968,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,249,7017
16/8/2020 12:04,8999,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3174,11434
28/6/2020 12:34,1210,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1789,26389
2/2/2021 17:09,783,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2775,31352
4/10/2020 7:54,7969,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2300,7737
6/6/2020 6:00,3295,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1828,16222
20/5/2020 9:20,1023,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1883,14158
19/8/2020 8:23,3944,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2497,8369
22/1/2021 4:44,8867,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2162,27332
29/6/2020 7:19,5416,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1503,30278
12/10/2020 12:53,4758,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1611,17620
19/1/2021 5:03,1264,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2104,25491
11/7/2020 12:07,3784,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2418,23467
10/12/2020 7:36,1744,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,467,14351
25/12/2020 12:42,7262,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1985,29892
20/11/2020 1:15,2231,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1612,11409
26/5/2020 4:04,2329,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,237,25445
5/5/2020 21:43,5575,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2014,15360
17/5/2020 17:03,4769,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1863,26836
18/3/2021 4:41,7055,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,893,5779
16/8/2020 9:55,8575,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2255,18971
9/2/2021 5:30,4770,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,779,16461
16/2/2021 19:52,1034,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2524,4467
9/3/2021 21:27,3199,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3162,8892
16/6/2020 18:48,3885,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2118,656
20/6/2020 1:07,5515,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2210,23369
6/11/2020 18:44,2414,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2284,28203
27/9/2020 16:50,2821,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,378,11019
17/10/2020 0:08,6634,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,497,9575
23/4/2020 16:03,6771,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2525,28626
30/12/2020 4:30,5366,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2357,30256
11/2/2021 9:46,8417,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,623,30327
22/8/2020 13:11,3496,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,184,19533
10/10/2020 10:36,4612,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,101,19489
14/3/2021 0:10,7289,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2232,671
22/1/2021 9:25,4147,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1040,6401
4/5/2020 16:32,3907,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2451,16143
3/2/2021 19:11,944,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,362,4128
23/3/2020 1:29,3709,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,763,27823
28/10/2020 11:26,7796,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3015,4261
27/2/2021 6:53,4916,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2362,22604
13/9/2020 15:10,1110,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3096,23247
18/3/2021 20:51,6183,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1247,17031
12/10/2020 20:07,8100,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,434,11423
8/2/2021 16:14,7588,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2520,22558
10/4/2020 12:35,8884,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1882,23915
11/3/2021 1:45,8373,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2726,1451
27/6/2020 19:54,8286,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,466,22718
25/4/2020 22:49,6140,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1382,25509
23/8/2020 22:59,8667,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2331,25432
17/1/2021 15:26,4200,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2612,9896
13/4/2020 9:59,6689,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2803,29853
19/1/2021 4:18,4178,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3193,24188
10/7/2020 23:53,1116,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,705,15255
24/3/2020 18:32,5157,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,719,31963
13/11/2020 19:06,2199,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1973,17172
11/11/2020 18:04,4751,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1675,17127
13/11/2020 20:16,8676,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2780,22404
20/9/2020 18:45,1140,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1967,15967
7/7/2020 3:39,5039,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,223,6689
9/10/2020 3:43,4256,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,814,16510
14/2/2021 2:19,5592,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,1342,10622
12/7/2020 0:13,3383,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,3065,22404
24/3/2020 17:02,2721,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2365,7857
28/8/2020 20:44,5950,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,102,7631
13/4/2020 1:51,8157,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,952,13941
12/5/2020 3:06,940,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,568,3626
16/2/2021 15:50,7589,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,626,21673
29/11/2020 4:03,6451,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2691,25348
6/3/2021 13:34,8872,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,2269,24380
29/9/2020 4:36,7059,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,450,6202
18/10/2020 10:41,3211,Mauv,d18c904f-d293-42d2-856a-8383b59d1a4d,954,11335
